2017-03-16T15:20:08.496734;217.19.209.163;ab402b99cff34312a134e63efc52644f;[3];OK (942871)
2017-03-16T15:20:12.665631;217.19.209.163;8b788ecfa9c44a38b09962c373a9d02f;[3];OK (636631)
2017-03-16T15:20:16.969272;10.253.247.100;e61fbf8d54434242a5b0f5b6703ae9fb;[11];OK (655706)
2017-03-16T15:20:17.478023;10.253.79.187;38422ca5a9a244f596cdc155e855f573;[9];OK (598744)
2017-03-16T15:20:21.084739;10.254.28.131;46f9d5ad083e4f58a7e0b852f246ae7c;[2];OK (709177)
2017-03-16T15:20:22.538785;217.19.209.163;8a418a5ec07b4be8a56711071f465a69;[3];OK (697885)
2017-03-16T15:20:23.520322;217.19.209.163;8b788ecfa9c44a38b09962c373a9d02f;[3];DOUBLEVOTING (636631)
2017-03-16T15:20:26.587943;66.102.9.40;5bacd43a412d42718e856912fb8e06a7;[3];OK (757266)
2017-03-16T15:20:26.604510;10.253.77.221;93238a6e8f3f42ecbd5f1aa8a2987501;[3];OK (215757)
2017-03-16T15:20:30.070008;10.253.50.157;6fa89c07b6a440e6a519ccb818dfb6e2;[3];OK (675443)
2017-03-16T15:20:31.600400;10.253.225.226;5f9a31058aa74d76936a95cdd18648d0;[3];OK (108958)
2017-03-16T15:20:32.317834;217.19.208.102;00159dcab8024f5b9eddc83be50c20df;[3];OK (679573)
2017-03-16T15:20:34.507622;10.253.247.100;e61fbf8d54434242a5b0f5b6703ae9fb;[11];OK (545738)
2017-03-16T15:20:34.747970;10.253.0.58;b9dd69d610434b35b851ff6bbb7cfdae;[4];OK (799185)
2017-03-16T15:20:35.161448;217.19.208.104;4956f04e14c94b6ba5c841c4d9bcda84;[2];OK (705739)
2017-03-16T15:20:35.445150;217.19.208.98;ac0c98744ff54d9e8d70a2a59b65075e;[3];OK (531329)
2017-03-16T15:20:36.950950;10.253.17.35;402951af6a0f46edbceff42938c688fb;[7];NOCODE (371456)
2017-03-16T15:20:38.292370;10.253.77.221;93238a6e8f3f42ecbd5f1aa8a2987501;[3];DOUBLEVOTING (215757)
2017-03-16T15:20:40.330057;10.254.17.162;5fd7816469cc49a58cfbe04fffe798bb;[12];OK (046604)
2017-03-16T15:20:40.376043;10.253.13.24;e62806f166f645c59b64027012b9d448;[3];OK (384292)
2017-03-16T15:20:41.731960;217.19.209.163;8a418a5ec07b4be8a56711071f465a69;[3];OK (232761)
2017-03-16T15:20:41.801989;10.253.79.187;38422ca5a9a244f596cdc155e855f573;[9];OK (457793)
2017-03-16T15:20:43.969154;217.19.209.163;956d33fd1f924f86894da9aa51d5a04b;[3];OK (276226)
2017-03-16T15:20:44.354140;10.253.0.34;86194913d5664cd982116e91767aeb1a;[11];OK (306252)
2017-03-16T15:20:44.443811;217.19.208.102;4f78c9dcfaa6444ba0f0832db54e9b57;[4];OK (341003)
2017-03-16T15:20:44.759002;10.253.252.209;ba3578c628bb4fb8b746f10bac3e664e;[11];OK (043091)
2017-03-16T15:20:45.389193;10.254.39.69;3dc6651b7e6c4b01b2009d97f08f2bb2;[4];OK (154445)
2017-03-16T15:20:45.395275;217.19.208.102;4f78c9dcfaa6444ba0f0832db54e9b57;[4];DOUBLEVOTING (341003)
2017-03-16T15:20:45.824985;10.254.26.30;c71de8c9a0e14dbcbdc6533747918f7c;[9];OK (815521)
2017-03-16T15:20:46.095326;10.253.0.58;b9dd69d610434b35b851ff6bbb7cfdae;[4];DOUBLEVOTING (799185)
2017-03-16T15:20:46.647978;10.254.39.69;3dc6651b7e6c4b01b2009d97f08f2bb2;[4];DOUBLEVOTING (154445)
2017-03-16T15:20:46.690327;10.253.77.221;93238a6e8f3f42ecbd5f1aa8a2987501;[3];DOUBLEVOTING (215757)
2017-03-16T15:20:48.587231;10.253.188.24;2552984dfbda43edb4cab236ac20f2a0;[3];OK (921565)
2017-03-16T15:20:48.624862;10.254.28.131;46f9d5ad083e4f58a7e0b852f246ae7c;[2];DOUBLEVOTING (709177)
2017-03-16T15:20:48.726967;10.254.23.242;54b233fad51542028274eead288c756f;[3, 7, 8, 9, 12];OK (192531)
2017-03-16T15:20:49.151221;10.253.188.24;2552984dfbda43edb4cab236ac20f2a0;[3];DOUBLEVOTING (921565)
2017-03-16T15:20:50.243191;10.253.75.109;5538a2bed92944e7bd1a4729f8952318;[4];OK (344282)
2017-03-16T15:20:51.427782;10.253.238.109;4243d907aad04b5f8da10b48e69c5675;[3];OK (505984)
2017-03-16T15:20:51.918554;217.19.208.98;ac0c98744ff54d9e8d70a2a59b65075e;[3];DOUBLEVOTING (531329)
2017-03-16T15:20:53.553494;10.253.225.226;5f9a31058aa74d76936a95cdd18648d0;[3];OK (440027)
2017-03-16T15:20:54.068458;10.253.50.157;6fa89c07b6a440e6a519ccb818dfb6e2;[3];DOUBLEVOTING (675443)
2017-03-16T15:20:54.325268;10.253.77.221;93238a6e8f3f42ecbd5f1aa8a2987501;[3];DOUBLEVOTING (215757)
2017-03-16T15:20:56.280794;66.102.9.38;5bacd43a412d42718e856912fb8e06a7;[3];OK (955671)
2017-03-16T15:20:56.670280;217.19.209.163;8b788ecfa9c44a38b09962c373a9d02f;[3];DOUBLEVOTING (636631)
2017-03-16T15:20:56.952688;10.253.247.100;e61fbf8d54434242a5b0f5b6703ae9fb;[11];OK (521256)
2017-03-16T15:20:58.189538;10.253.13.24;e62806f166f645c59b64027012b9d448;[3];OK (131846)
2017-03-16T15:21:00.876736;10.253.24.159;9d62ed20bcc04fd79ba270e0d61c7e25;[8];OK (772879)
2017-03-16T15:21:01.035542;10.254.22.16;1dde005e137e48499f91d1044dda373a;[11];OK (867259)
2017-03-16T15:21:01.271783;10.253.79.187;38422ca5a9a244f596cdc155e855f573;[9];OK (639963)
2017-03-16T15:21:01.974587;10.253.68.167;2a5dd72688104a838911a18acb4b0e9f;[5, 10];OK (392375)
2017-03-16T15:21:02.008927;217.19.208.103;24ae1e13dd4b412f884155b3490d9b69;[10, 11];OK (803818)
2017-03-16T15:21:02.575967;10.253.233.54;ac05b92f1bd341f989796dca0af1880e;[5];OK (228409)
2017-03-16T15:21:02.886633;10.253.40.166;7d30704530634368a2eff141db20570a;[5, 7, 10];OK (816604)
2017-03-16T15:21:03.317520;10.254.35.161;357f01da9c114bba8863108b2e64ab1f;[3];OK (523048)
2017-03-16T15:21:04.396726;10.254.28.131;46f9d5ad083e4f58a7e0b852f246ae7c;[2];OK (912017)
2017-03-16T15:21:04.409091;217.19.208.104;4956f04e14c94b6ba5c841c4d9bcda84;[2];OK (591013)
2017-03-16T15:21:04.565579;217.19.208.98;ac0c98744ff54d9e8d70a2a59b65075e;[3];OK (175998)
2017-03-16T15:21:06.104651;10.253.31.128;fd0602cf63de4dd48d0f01cb50400941;[4];OK (072074)
2017-03-16T15:21:06.509550;10.253.74.245;9f00a459764f434fa138c092c37357d0;[3];OK (098692)
2017-03-16T15:21:08.042479;10.254.42.22;96dea441f22d48e0a70b1fd23abcee4f;[2];OK (107350)
2017-03-16T15:21:08.846844;10.253.226.93;7b27796aa96340049b27883342ad1a69;[10];OK (372831)
2017-03-16T15:21:08.877251;10.254.30.140;ed24cc539db3491faa1b775d042f256d;[10, 11];OK (652093)
2017-03-16T15:21:09.629357;10.254.17.162;5fd7816469cc49a58cfbe04fffe798bb;[12];OK (469786)
2017-03-16T15:21:09.739030;217.19.208.101;6f637f116a4b48c0ab8320aeb8548edb;[2, 3, 9];OK (185233)
2017-03-16T15:21:09.827610;10.253.6.203;0dc1fd7bb1344d5e874ac296ac0e128c;[3];OK (367184)
2017-03-16T15:21:09.879003;217.19.216.244;b1f148fdf40846358670021070080eb8;[3, 11];OK (521044)
2017-03-16T15:21:09.981831;10.253.22.8;3e2badbff73e46f796ab5d1e2283c50b;[5];OK (246445)
2017-03-16T15:21:10.475499;217.19.209.163;956d33fd1f924f86894da9aa51d5a04b;[3];DOUBLEVOTING (276226)
2017-03-16T15:21:10.609947;10.253.22.198;5c1d50b631b54243a76721edb60c7c4e;[11];OK (222530)
2017-03-16T15:21:11.327917;10.253.77.221;93238a6e8f3f42ecbd5f1aa8a2987501;[3];OK (490177)
2017-03-16T15:21:11.885033;10.253.13.24;e62806f166f645c59b64027012b9d448;[3];OK (799560)
2017-03-16T15:21:12.201010;217.19.209.163;8a418a5ec07b4be8a56711071f465a69;[3];OK (060360)
2017-03-16T15:21:13.834034;10.253.243.157;c6872f9529ce450a8ae685a8b12dd27f;[1];OK (338368)
2017-03-16T15:21:13.849089;10.253.17.35;402951af6a0f46edbceff42938c688fb;[7];OK (874516)
2017-03-16T15:21:15.548726;217.19.209.163;ab402b99cff34312a134e63efc52644f;[3];OK (154848)
2017-03-16T15:21:16.405368;10.254.30.140;c62f7f6ceb2f41d19fdf260c227cce0c;[11];OK (520954)
2017-03-16T15:21:17.026368;10.253.0.179;bc83306a0acc4aae8aa32feeec3ce924;[3, 9, 10];OK (003084)
2017-03-16T15:21:17.582423;10.253.188.100;846839c4e119472f8c772ee5d36ee9a7;[5];OK (815906)
2017-03-16T15:21:18.502691;10.253.22.226;ff3455d08c3c4b1b9236d083e4b25646;[3];OK (615784)
2017-03-16T15:21:18.568532;10.253.188.100;846839c4e119472f8c772ee5d36ee9a7;[5];DOUBLEVOTING (815906)
2017-03-16T15:21:19.640799;10.253.77.246;bb7df0fe701d4a97b91b568f041035c5;[11];OK (711254)
2017-03-16T15:21:19.948343;10.253.6.203;0dc1fd7bb1344d5e874ac296ac0e128c;[3];DOUBLEVOTING (367184)
2017-03-16T15:21:20.043952;10.253.79.187;38422ca5a9a244f596cdc155e855f573;[9];OK (705816)
2017-03-16T15:21:21.255240;10.253.225.226;5f9a31058aa74d76936a95cdd18648d0;[3];OK (262726)
2017-03-16T15:21:21.635255;10.254.22.16;1dde005e137e48499f91d1044dda373a;[11];OK (885630)
2017-03-16T15:21:22.078618;10.253.31.128;fd0602cf63de4dd48d0f01cb50400941;[4];OK (891113)
2017-03-16T15:21:22.089537;10.253.15.224;9124142c572347b58701ad6f13631f75;[5];NOCODE (778)
2017-03-16T15:21:22.894702;217.19.208.98;ac0c98744ff54d9e8d70a2a59b65075e;[3];OK (997463)
2017-03-16T15:21:23.588301;10.253.197.53;44adcd7a14ba4a9997a9a17a2a37ad92;[3];NOCODE (545585)
2017-03-16T15:21:26.483750;10.253.241.21;526904cbaa86409c9dedeb2828d9f238;[3];OK (562063)
2017-03-16T15:21:26.633831;217.19.208.109;c48bc7f270b643fa92d332c44756172b;[3];OK (132803)
2017-03-16T15:21:27.049828;10.254.44.105;46a8e3e711e14fb09f56aa347d9ede56;[3, 10, 12];OK (419182)
2017-03-16T15:21:27.441997;10.254.29.42;a1d283a43ce644a09ee09d0bf6b10e17;[5];OK (325371)
2017-03-16T15:21:27.894948;10.253.11.182;8a822cc6e9da4644b6a329fa8da9bb41;[11];OK (940794)
2017-03-16T15:21:28.172021;10.253.18.106;404648f18b534c669078233b8371ef09;[3];OK (316575)
2017-03-16T15:21:29.119331;10.253.247.100;e61fbf8d54434242a5b0f5b6703ae9fb;[11];OK (390822)
2017-03-16T15:21:29.552480;10.254.18.142;910e07b1f84c40be80f9ab54c7198fee;[1, 3, 9];OK (621439)
2017-03-16T15:21:30.360350;10.253.250.129;851bf5d0cc6744daa86e950026809ff4;[2, 3];OK (161126)
2017-03-16T15:21:31.309374;10.254.35.161;357f01da9c114bba8863108b2e64ab1f;[3];DOUBLEVOTING (523048)
2017-03-16T15:21:31.523203;217.19.209.163;ab402b99cff34312a134e63efc52644f;[3];DOUBLEVOTING (154848)
2017-03-16T15:21:31.627780;217.19.208.102;4f78c9dcfaa6444ba0f0832db54e9b57;[4];OK (996471)
2017-03-16T15:21:31.679783;10.254.30.141;89f09c40ec4f4764ba1ee74d8fd3a6d8;[3, 5];OK (828550)
2017-03-16T15:21:32.835219;10.253.77.221;93238a6e8f3f42ecbd5f1aa8a2987501;[3];OK (379349)
2017-03-16T15:21:35.380615;10.254.37.175;e9a6ff89908d4ed0948a2fc492ae6c02;[11];OK (507376)
2017-03-16T15:21:35.545897;10.253.18.113;fb459237b2d44c379d435a9fdbd35477;[5, 7, 12];OK (815683)
2017-03-16T15:21:35.565883;10.253.72.150;32a2925b550d46a18f825340c940c5e4;[3, 5];OK (629900)
2017-03-16T15:21:36.769400;10.253.25.85;f362ca7ab0f14104953d612aaa412826;[8];OK (731335)
2017-03-16T15:21:36.962216;10.253.21.221;7349a6b3a1744d70b824983ecebc0fa7;[9];OK (985395)
2017-03-16T15:21:36.990637;10.254.31.166;c8f879fe98ca47b0b972f4c92a250312;[1];OK (883373)
2017-03-16T15:21:37.011835;217.19.208.104;4956f04e14c94b6ba5c841c4d9bcda84;[2];OK (527817)
2017-03-16T15:21:37.085427;10.253.72.112;a3b12dd5a98e442aa6b3f038bd32d4f9;[7];OK (425361)
2017-03-16T15:21:38.012626;10.254.17.162;5fd7816469cc49a58cfbe04fffe798bb;[12];OK (513636)
2017-03-16T15:21:39.124527;217.19.209.163;8a418a5ec07b4be8a56711071f465a69;[3];NOCODE (077548)
2017-03-16T15:21:39.572260;217.19.208.102;63604162bfab4e7c8907125270be2fd3;[5];OK (691854)
2017-03-16T15:21:40.340602;10.254.28.209;e7d4e499d66242ae8a8257554f98e3c7;[3, 10];OK (691493)
2017-03-16T15:21:41.100308;217.19.208.109;6a5902f2cabf42cb8c5eaf1c6a2b36d1;[3];OK (139492)
2017-03-16T15:21:41.314284;10.253.6.203;0dc1fd7bb1344d5e874ac296ac0e128c;[3];OK (984526)
2017-03-16T15:21:42.122134;10.253.37.31;91455dad521746fe8f522c902d38200c;[3];OK (401292)
2017-03-16T15:21:42.346051;10.253.252.209;ba3578c628bb4fb8b746f10bac3e664e;[11];OK (057303)
2017-03-16T15:21:42.833167;10.253.50.157;b138db89c25844b29eda8f31ef861fb8;[3];OK (901514)
2017-03-16T15:21:44.327023;10.253.11.182;8a822cc6e9da4644b6a329fa8da9bb41;[11];OK (999164)
2017-03-16T15:21:44.373303;10.253.50.157;6fa89c07b6a440e6a519ccb818dfb6e2;[3];DOUBLEVOTING (675443)
2017-03-16T15:21:44.701355;10.253.24.233;331886a7927142528bef8087c34c8e2d;[12];OK (873052)
2017-03-16T15:21:44.958235;10.253.68.167;2a5dd72688104a838911a18acb4b0e9f;[3, 5, 7];OK (013577)
2017-03-16T15:21:45.329450;10.253.28.67;33fe5ef57e364f66a37bb49337c69392;[6];OK (688318)
2017-03-16T15:21:45.448909;217.19.208.107;c62ec931401547549d0b90bbe899e33e;[1];OK (427535)
2017-03-16T15:21:45.469884;10.253.17.35;402951af6a0f46edbceff42938c688fb;[7];DOUBLEVOTING (874516)
2017-03-16T15:21:45.809212;217.19.208.101;b5787d62b0604262bd2c6e9d44c60723;[7];OK (447451)
2017-03-16T15:21:46.231008;217.19.208.101;6f637f116a4b48c0ab8320aeb8548edb;[2, 3, 9];DOUBLEVOTING (185233)
2017-03-16T15:21:46.679158;10.254.33.211;fe452252bd99404a8bb79cfbaee9bebf;[7];OK (587539)
2017-03-16T15:21:47.029476;10.253.186.143;47437ebe38f04633be0bad7a4d1296b1;[6];OK (034460)
2017-03-16T15:21:47.059981;10.253.225.226;5f9a31058aa74d76936a95cdd18648d0;[3];OK (718463)
2017-03-16T15:21:47.111894;10.253.18.106;404648f18b534c669078233b8371ef09;[3];DOUBLEVOTING (316575)
2017-03-16T15:21:47.236039;10.253.185.133;fecac6e8969646adb315a9626ab4ff8c;[10];OK (196123)
2017-03-16T15:21:47.296670;10.253.235.187;eda1fa22c3ce4ed2bc3426f8afdd304f;[8];OK (583693)
2017-03-16T15:21:47.751026;10.254.40.73;a9f7ecae1aae4ecd80e362fcab55915a;[2];OK (165253)
2017-03-16T15:21:47.911341;10.254.36.238;6cadb81565524bdb8e01b7619b63933b;[3];OK (567818)
2017-03-16T15:21:48.103995;10.253.28.67;33fe5ef57e364f66a37bb49337c69392;[6];DOUBLEVOTING (688318)
2017-03-16T15:21:49.386048;217.19.209.163;956d33fd1f924f86894da9aa51d5a04b;[3];OK (768873)
2017-03-16T15:21:49.518672;10.253.5.111;5ff682d58177487d8f81e8ef4fea650f;[10, 11];OK (907923)
2017-03-16T15:21:49.848162;217.19.208.98;ac0c98744ff54d9e8d70a2a59b65075e;[3];OK (485777)
2017-03-16T15:21:50.034812;10.253.13.24;e62806f166f645c59b64027012b9d448;[3];DOUBLEVOTING (384292)
2017-03-16T15:21:50.036809;10.253.79.187;38422ca5a9a244f596cdc155e855f573;[9];OK (250636)
2017-03-16T15:21:50.316528;10.254.36.238;6cadb81565524bdb8e01b7619b63933b;[3];DOUBLEVOTING (567818)
2017-03-16T15:21:50.361403;10.253.197.53;44adcd7a14ba4a9997a9a17a2a37ad92;[3];NOCODE (154849)
2017-03-16T15:21:50.672658;10.253.195.234;88ddc721278d4ca1a0096dec1880c531;[3, 9];OK (462930)
2017-03-16T15:21:50.783222;10.254.30.140;c62f7f6ceb2f41d19fdf260c227cce0c;[11];DOUBLEVOTING (520954)
2017-03-16T15:21:52.523618;10.253.31.149;d40a02e6e0a04c09a369690b96b0b8cd;[2];OK (355484)
2017-03-16T15:21:52.940270;10.253.74.12;ee09ce4dd08f4f3eac02ff213bb18ff6;[3, 9, 10];OK (489282)
2017-03-16T15:21:53.201759;10.254.30.140;c62f7f6ceb2f41d19fdf260c227cce0c;[11];DOUBLEVOTING (520954)
2017-03-16T15:21:53.252558;10.254.17.162;5fd7816469cc49a58cfbe04fffe798bb;[12];OK (466378)
2017-03-16T15:21:53.391047;10.253.247.100;e61fbf8d54434242a5b0f5b6703ae9fb;[11];OK (979106)
2017-03-16T15:21:53.854591;10.253.2.146;39ff70c2311349d1973eedc7336c0784;[7];OK (698331)
2017-03-16T15:21:54.658547;10.254.30.140;c62f7f6ceb2f41d19fdf260c227cce0c;[11];DOUBLEVOTING (520954)
2017-03-16T15:21:54.836816;217.19.209.163;956d33fd1f924f86894da9aa51d5a04b;[3];DOUBLEVOTING (768873)
2017-03-16T15:21:54.849586;217.19.209.163;956d33fd1f924f86894da9aa51d5a04b;[3];DOUBLEVOTING (768873)
2017-03-16T15:21:56.474612;10.253.77.221;93238a6e8f3f42ecbd5f1aa8a2987501;[3];OK (432146)
2017-03-16T15:21:56.819978;10.253.28.118;ec8e03a3e0a247e389d4b7cb8143c705;[5];OK (246083)
2017-03-16T15:21:56.895800;10.253.6.203;0dc1fd7bb1344d5e874ac296ac0e128c;[3];DOUBLEVOTING (367184)
2017-03-16T15:21:57.154111;10.253.186.246;ee9d36f27a5b475f97721499dfa7040d;[2, 3, 12];OK (686320)
2017-03-16T15:21:58.253886;217.19.208.102;b3b5ff0e6eeb4557a17271b6a7bc6e86;[9];OK (474058)
2017-03-16T15:22:02.930751;10.253.31.131;d68e78251e4345fda853e2025d2d987e;[3, 12];OK (354335)
2017-03-16T15:22:03.496126;10.253.251.143;baf79da8120f49dd822640e3022281f5;[9];OK (152911)
2017-03-16T15:22:03.570783;217.19.208.110;6bf209984f7e42e69ba8a4068709e619;[3];OK (794693)
2017-03-16T15:22:04.361352;10.254.22.179;03e023639b4049978fe005cfe50082fd;[2];OK (528343)
2017-03-16T15:22:04.529046;10.253.252.209;ba3578c628bb4fb8b746f10bac3e664e;[11];OK (413589)
2017-03-16T15:22:04.616252;10.253.79.187;38422ca5a9a244f596cdc155e855f573;[9];OK (171125)
2017-03-16T15:22:05.224615;10.253.242.24;732864fb698046c8a8e6eb0dbee97490;[5];OK (504803)
2017-03-16T15:22:05.767760;10.253.241.21;526904cbaa86409c9dedeb2828d9f238;[3];DOUBLEVOTING (562063)
2017-03-16T15:22:06.381075;10.253.241.21;526904cbaa86409c9dedeb2828d9f238;[3];DOUBLEVOTING (562063)
2017-03-16T15:22:06.839086;10.253.226.93;7b27796aa96340049b27883342ad1a69;[10];OK (625496)
2017-03-16T15:22:07.674740;217.19.208.101;b5787d62b0604262bd2c6e9d44c60723;[7];DOUBLEVOTING (447451)
2017-03-16T15:22:07.685252;10.253.225.226;5f9a31058aa74d76936a95cdd18648d0;[3];OK (246419)
2017-03-16T15:22:08.138079;10.254.26.30;c71de8c9a0e14dbcbdc6533747918f7c;[3];DOUBLEVOTING (815521)
2017-03-16T15:22:08.593257;10.254.31.166;c8f879fe98ca47b0b972f4c92a250312;[1];OK (801401)
2017-03-16T15:22:09.815264;217.19.208.102;4f78c9dcfaa6444ba0f0832db54e9b57;[4];OK (128165)
2017-03-16T15:22:11.036952;10.254.35.161;357f01da9c114bba8863108b2e64ab1f;[3];OK (877100)
2017-03-16T15:22:11.348371;10.253.77.221;93238a6e8f3f42ecbd5f1aa8a2987501;[3];DOUBLEVOTING (432146)
2017-03-16T15:22:11.390962;10.253.23.173;d34987a985db4b7c90a4bcdbd27286dc;[9];OK (576809)
2017-03-16T15:22:11.957377;217.19.208.98;ac0c98744ff54d9e8d70a2a59b65075e;[3];OK (242124)
2017-03-16T15:22:13.495923;10.253.72.150;32a2925b550d46a18f825340c940c5e4;[5];DOUBLEVOTING (629900)
2017-03-16T15:22:13.712085;217.19.208.110;6bf209984f7e42e69ba8a4068709e619;[3];DOUBLEVOTING (794693)
2017-03-16T15:22:15.290918;217.19.208.102;b3b5ff0e6eeb4557a17271b6a7bc6e86;[9];OK (283533)
2017-03-16T15:22:16.484581;217.19.209.163;956d33fd1f924f86894da9aa51d5a04b;[3];DOUBLEVOTING (768873)
2017-03-16T15:22:17.278454;10.253.248.84;15bf0792779a47d5adaf080fae69f673;[1, 2, 3, 6, 7];OK (041394)
2017-03-16T15:22:17.559272;10.253.13.24;e62806f166f645c59b64027012b9d448;[3];DOUBLEVOTING (367184)
2017-03-16T15:22:17.915719;217.19.216.244;b1f148fdf40846358670021070080eb8;[3, 11];OK (555736)
2017-03-16T15:22:18.150086;10.254.17.162;5fd7816469cc49a58cfbe04fffe798bb;[12];NOCODE (459786)
2017-03-16T15:22:19.752727;217.19.216.243;372be73b400e49d396dca89631fcc1e1;[10];OK (648605)
2017-03-16T15:22:20.578477;217.19.209.163;33679480d38f4739be3bbb7c8d7280c2;[3];NOCODE (218008)
2017-03-16T15:22:20.726382;10.253.186.246;ee9d36f27a5b475f97721499dfa7040d;[4, 5, 6, 12];NOCODE (686322)
2017-03-16T15:22:20.959980;10.253.18.106;404648f18b534c669078233b8371ef09;[3];DOUBLEVOTING (316575)
2017-03-16T15:22:21.337525;10.253.77.221;93238a6e8f3f42ecbd5f1aa8a2987501;[3];NOCODE (456253)
2017-03-16T15:22:22.609029;10.254.26.30;c71de8c9a0e14dbcbdc6533747918f7c;[3];NOCODE (825626)
2017-03-16T15:22:24.350865;10.254.36.238;6cadb81565524bdb8e01b7619b63933b;[3];OK (018818)
2017-03-16T15:22:24.488300;10.254.40.73;a9f7ecae1aae4ecd80e362fcab55915a;[2];DOUBLEVOTING (165253)
2017-03-16T15:22:25.008295;10.254.23.235;13a0814f1d864042bf666cbb65f6c520;[3, 5, 9, 10];OK (992245)
2017-03-16T15:22:25.066540;10.253.37.31;91455dad521746fe8f522c902d38200c;[3];DOUBLEVOTING (401292)
2017-03-16T15:22:25.691528;10.254.28.177;f0573a2e94f6435e8cf40f1e7b162c82;[10];OK (569461)
2017-03-16T15:22:26.808018;217.19.208.101;b5787d62b0604262bd2c6e9d44c60723;[7];OK (838541)
